time,Measurement,DA_1,DA_2,DA_3,HA,RT,HA_ub,HA_lb
06/07/2021 05.45,0.0182,0.2002125,0,0,0.2002125,0.0088,0.250265625,0.150159375
06/07/2021 06.00,0,0.2176,0,0,0.2176,0.0182,0.272,0.1632
06/07/2021 06.15,0.0163,0.2208,0,0,0.2208,0,0.276,0.1656
06/07/2021 06.30,0.0138,0.224,0,0,0.224,0.0163,0.28,0.168
06/07/2021 06.45,0.0059,0.2272,0,0,0.2272,0.0138,0.284,0.1704
06/07/2021 07.00,0.0009,0.224925,0,0,0.224925,0.0059,0.28115625,0.16869375
06/07/2021 07.15,0.0165,0.231775,0,0,0.231775,0.0009,0.28971875,0.17383125
06/07/2021 07.30,0.0183,0.238625,0,0,0.238625,0.0165,0.29828125,0.17896875
06/07/2021 07.45,0.0208,0.245475,0,0,0.245475,0.0183,0.30684375,0.18410625
06/07/2021 08.00,0.015,0.2674,0,0,0.2674,0.0208,0.33425,0.20055
06/07/2021 08.15,0.0191,0.2642,0,0,0.2642,0.015,0.33025,0.19815
06/07/2021 08.30,0.0116,0.261,0,0,0.261,0.0191,0.32625,0.19575
06/07/2021 08.45,0,0.2578,0,0,0.2578,0.0116,0.32225,0.19335
06/07/2021 09.00,0,0.268325,0,0,0.268325,0,0.33540625,0.20124375
06/07/2021 09.15,0.0077,0.255975,0,0,0.255975,0,0.31996875,0.19198125
06/07/2021 09.30,0.0018,0.243625,0,0,0.243625,0.0077,0.30453125,0.18271875
06/07/2021 09.45,0.005,0.231275,0,0,0.231275,0.0018,0.28909375,0.17345625
06/07/2021 10.00,0,0.201375,0,0,0.201375,0.005,0.25171875,0.15103125
06/07/2021 10.15,0,0.200725,0,0,0.200725,0,0.25090625,0.15054375
06/07/2021 10.30,0,0.200075,0,0,0.200075,0,0.25009375,0.15005625
06/07/2021 10.45,0,0.199425,0,0,0.199425,0,0.24928125,0.14956875
06/07/2021 11.00,0.0095,0.211525,0,0,0.211525,0,0.26440625,0.15864375
06/07/2021 11.15,0.0187,0.202375,0,0,0.202375,0.0095,0.25296875,0.15178125
06/07/2021 11.30,0.0021,0.193225,0,0,0.193225,0.0187,0.24153125,0.14491875
06/07/2021 11.45,0,0.184075,0,0,0.184075,0.0021,0.23009375,0.13805625
06/07/2021 12.00,0,0.16945,0,0,0.16945,0,0.2118125,0.1270875
06/07/2021 12.15,0.007,0.16395,0,0,0.16395,0,0.2049375,0.1229625
06/07/2021 12.30,0.0152,0.15845,0,0,0.15845,0.007,0.1980625,0.1188375
06/07/2021 12.45,0.0072,0.15295,0,0,0.15295,0.0152,0.1911875,0.1147125
06/07/2021 13.00,0.0108,0.122925,0,0,0.122925,0.0072,0.15365625,0.09219375
06/07/2021 13.15,0.0283,0.133775,0,0,0.133775,0.0108,0.16721875,0.10033125
06/07/2021 13.30,0.03,0.144625,0,0,0.144625,0.0283,0.18078125,0.10846875
06/07/2021 13.45,0.0225,0.155475,0,0,0.155475,0.03,0.19434375,0.11660625
06/07/2021 14.00,0.0307,0.1708625,0,0,0.1708625,0.0225,0.213578125,0.128146875
06/07/2021 14.15,0.0431,0.1786875,0,0,0.1786875,0.0307,0.223359375,0.134015625
06/07/2021 14.30,0.0167,0.1865125,0,0,0.1865125,0.0431,0.233140625,0.139884375
06/07/2021 14.45,0,0.1943375,0,0,0.1943375,0.0167,0.242921875,0.145753125
06/07/2021 15.00,0,0.18255,0,0,0.18255,0,0.2281875,0.1369125
06/07/2021 15.15,0,0.20345,0,0,0.20345,0,0.2543125,0.1525875
06/07/2021 15.30,0.0179,0.22435,0,0,0.22435,0,0.2804375,0.1682625
06/07/2021 15.45,0.0086,0.24525,0,0,0.24525,0.0179,0.3065625,0.1839375
06/07/2021 16.00,0.0174,0.287525,0,0,0.287525,0.0086,0.35940625,0.21564375
06/07/2021 16.15,0.0091,0.294175,0,0,0.294175,0.0174,0.36771875,0.22063125
06/07/2021 16.30,0.023,0.300825,0,0,0.300825,0.0091,0.37603125,0.22561875
06/07/2021 16.45,0.0685,0.307475,0,0,0.307475,0.023,0.38434375,0.23060625
06/07/2021 17.00,0.0892,0.2970625,0,0,0.2970625,0.0685,0.371328125,0.222796875
06/07/2021 17.15,0.0762,0.3150875,0,0,0.3150875,0.0892,0.393859375,0.236315625
06/07/2021 17.30,0.1252,0.3331125,0,0,0.3331125,0.0762,0.416390625,0.249834375
06/07/2021 17.45,0.0834,0.3511375,0,0,0.3511375,0.1252,0.438921875,0.263353125
06/07/2021 18.00,0.0757,0.3882125,0,0,0.3882125,0.0834,0.485265625,0.291159375
06/07/2021 18.15,0.0513,0.3935375,0,0,0.3935375,0.0757,0.491921875,0.295153125
06/07/2021 18.30,0.0809,0.3988625,0,0,0.3988625,0.0513,0.498578125,0.299146875
06/07/2021 18.45,0.0842,0.4041875,0,0,0.4041875,0.0809,0.505234375,0.303140625
06/07/2021 19.00,0.095,0.409175,0,0,0.409175,0.0842,0.51146875,0.30688125
06/07/2021 19.15,0.0717,0.414725,0,0,0.414725,0.095,0.51840625,0.31104375
06/07/2021 19.30,0.0864,0.420275,0,0,0.420275,0.0717,0.52534375,0.31520625
06/07/2021 19.45,0.0892,0.425825,0,0,0.425825,0.0864,0.53228125,0.31936875
06/07/2021 20.00,0.1114,0.439775,0,0,0.439775,0.0892,0.54971875,0.32983125
06/07/2021 20.15,0.1074,0.439725,0,0,0.439725,0.1114,0.54965625,0.32979375
06/07/2021 20.30,0.0853,0.439675,0,0,0.439675,0.1074,0.54959375,0.32975625
06/07/2021 20.45,0.1034,0.439625,0,0,0.439625,0.0853,0.54953125,0.32971875
06/07/2021 21.00,0.1103,0.450375,0,0,0.450375,0.1034,0.56296875,0.33778125
06/07/2021 21.15,0.1029,0.443125,0,0,0.443125,0.1103,0.55390625,0.33234375
06/07/2021 21.30,0.0739,0.435875,0,0,0.435875,0.1029,0.54484375,0.32690625
06/07/2021 21.45,0.0827,0.428625,0,0,0.428625,0.0739,0.53578125,0.32146875
06/07/2021 22.00,0.1122,0.4285,0,0,0.4285,0.0827,0.535625,0.321375
06/07/2021 22.15,0.0913,0.4165,0,0,0.4165,0.1122,0.520625,0.312375
06/07/2021 22.30,0.0526,0.4045,0,0,0.4045,0.0913,0.505625,0.303375
06/07/2021 22.45,0.0531,0.3925,0,0,0.3925,0.0526,0.490625,0.294375
06/07/2021 23.00,0.0565,0.4610875,0,0,0.4610875,0.0531,0.576359375,0.345815625
06/07/2021 23.15,0.0542,0.3953625,0,0,0.3953625,0.0565,0.494203125,0.296521875
06/07/2021 23.30,0.0716,0.3296375,0.0156125,0.0253625,0.3296375,0.0542,0.412046875,0.247228125
06/07/2021 23.45,0.0549,0.2639125,0.0468375,0.0760875,0.2639125,0.0716,0.329890625,0.197934375
06/08/2021 00.00,0.0287,0.0860625,0.113275,0.198475,0.0860625,0.0549,0.107578125,0.064546875
06/08/2021 00.15,0.0316,0.0950875,0.121025,0.201425,0.0950875,0.0287,0.118859375,0.071315625
06/08/2021 00.30,0.0522,0.1041125,0.128775,0.204375,0.1041125,0.0316,0.130140625,0.078084375
06/08/2021 00.45,0.0338,0.1131375,0.136525,0.207325,0.1131375,0.0522,0.141421875,0.084853125
06/08/2021 01.00,0.0673,0.12175,0.1361,0.230375,0.12175,0.0338,0.1521875,0.0913125
06/08/2021 01.15,0.0907,0.13105,0.1493,0.219925,0.13105,0.0673,0.1638125,0.0982875
06/08/2021 01.30,0.0951,0.14035,0.1625,0.209475,0.14035,0.0907,0.1754375,0.1052625
06/08/2021 01.45,0.092,0.14965,0.1757,0.199025,0.14965,0.0951,0.1870625,0.1122375
06/08/2021 02.00,0.0946,0.1796875,0.2037875,0.1811875,0.1796875,0.092,0.224609375,0.134765625
06/08/2021 02.15,0.107,0.1751625,0.2070625,0.1756625,0.1751625,0.0946,0.218953125,0.131371875
06/08/2021 02.30,0.1329,0.1706375,0.2103375,0.1701375,0.1706375,0.107,0.213296875,0.127978125
06/08/2021 02.45,0.1146,0.1661125,0.2136125,0.1646125,0.1661125,0.1329,0.207640625,0.124584375
06/08/2021 03.00,0.112,0.167025,0.2229625,0.1533125,0.167025,0.1146,0.20878125,0.12526875
06/08/2021 03.15,0.0989,0.158875,0.2221875,0.1516375,0.158875,0.112,0.19859375,0.11915625
06/08/2021 03.30,0.116,0.150725,0.2214125,0.1499625,0.150725,0.0989,0.18840625,0.11304375
06/08/2021 03.45,0.0889,0.142575,0.2206375,0.1482875,0.142575,0.116,0.17821875,0.10693125
06/08/2021 04.00,0.0732,0.1279375,0.2143875,0.1306375,0.1279375,0.0889,0.159921875,0.095953125
06/08/2021 04.15,0.072,0.1241125,0.2172625,0.1396125,0.1241125,0.0732,0.155140625,0.093084375
06/08/2021 04.30,0.0802,0.1202875,0.2201375,0.1485875,0.1202875,0.072,0.150359375,0.090215625
06/08/2021 04.45,0.0695,0.1164625,0.2230125,0.1575625,0.1164625,0.0802,0.145578125,0.087346875
06/08/2021 05.00,0.0605,0.1115875,0.2174125,0.1785375,0.1115875,0.0695,0.139484375,0.083690625
06/08/2021 05.15,0.0885,0.1084625,0.2259375,0.1795125,0.1084625,0.0605,0.135578125,0.081346875
06/08/2021 05.30,0.1027,0.1053375,0.2344625,0.1804875,0.1053375,0.0885,0.131671875,0.079003125
06/08/2021 05.45,0.0785,0.1022125,0.2429875,0.1814625,0.1022125,0.1027,0.127765625,0.076659375
06/08/2021 06.00,0.1052,0.0960875,0.2247375,0.1696875,0.0960875,0.0785,0.120109375,0.072065625
06/08/2021 06.15,0.1397,0.0949625,0.2511125,0.1791625,0.0949625,0.1052,0.118703125,0.071221875
06/08/2021 06.30,0.1305,0.0938375,0.2774875,0.1886375,0.0938375,0.1397,0.117296875,0.070378125
06/08/2021 06.45,0.1573,0.0927125,0.3038625,0.1981125,0.0927125,0.1305,0.115890625,0.069534375
06/08/2021 07.00,0.1649,0.0966125,0.3386375,0.1976125,0.0966125,0.1573,0.120765625,0.072459375
06/08/2021 07.15,0.2149,0.0921375,0.3594125,0.2137375,0.0921375,0.1649,0.115171875,0.069103125
06/08/2021 07.30,0.1726,0.0876625,0.3801875,0.2298625,0.0876625,0.2149,0.109578125,0.065746875
06/08/2021 07.45,0.1856,0.0831875,0.4009625,0.2459875,0.0831875,0.1726,0.103984375,0.062390625
06/08/2021 08.00,0.1863,0.0857625,0.485825,0.3028,0.0857625,0.1856,0.107203125,0.064321875
06/08/2021 08.15,0.1985,0.0765875,0.463875,0.2918,0.0765875,0.1863,0.095734375,0.057440625
06/08/2021 08.30,0.2067,0.0674125,0.441925,0.2808,0.0674125,0.1985,0.084265625,0.050559375
06/08/2021 08.45,0.1761,0.0582375,0.419975,0.2698,0.0582375,0.2067,0.072796875,0.043678125
06/08/2021 09.00,0.1611,0.0324125,0.395325,0.271025,0.0324125,0.1761,0.040515625,0.024309375
06/08/2021 09.15,0.1163,0.0343375,0.375175,0.251875,0.0343375,0.1611,0.042921875,0.025753125
06/08/2021 09.30,0.086,0.0362625,0.355025,0.232725,0.0362625,0.1163,0.045328125,0.027196875
06/08/2021 09.45,0.0654,0.0381875,0.334875,0.213575,0.0381875,0.086,0.047734375,0.028640625
06/08/2021 10.00,0.0328,0.0085,0.248425,0.14995,0.0085,0.0654,0.010625,0.006375
06/08/2021 10.15,0.0399,0.0315,0.272475,0.16045,0.0315,0.0328,0.039375,0.023625
06/08/2021 10.30,0.0646,0.0545,0.296525,0.17095,0.0545,0.0399,0.068125,0.040875
06/08/2021 10.45,0.0588,0.0775,0.320575,0.18145,0.0775,0.0646,0.096875,0.058125
06/08/2021 11.00,0.0608,0.1231125,0.3708,0.2062375,0.1231125,0.0588,0.153890625,0.092334375
06/08/2021 11.15,0.0747,0.1310375,0.3774,0.2072125,0.1310375,0.0608,0.163796875,0.098278125
06/08/2021 11.30,0.1262,0.1389625,0.384,0.2081875,0.1389625,0.0747,0.173703125,0.104221875
06/08/2021 11.45,0.1184,0.1468875,0.3906,0.2091625,0.1468875,0.1262,0.183609375,0.110165625
06/08/2021 12.00,0.1551,0.1626875,0.4113375,0.21385,0.1626875,0.1184,0.203359375,0.122015625
06/08/2021 12.15,0.1721,0.1653625,0.4085125,0.21235,0.1653625,0.1551,0.206703125,0.124021875
06/08/2021 12.30,0.2072,0.1680375,0.4056875,0.21085,0.1680375,0.1721,0.210046875,0.126028125
06/08/2021 12.45,0.2506,0.1707125,0.4028625,0.20935,0.1707125,0.2072,0.213390625,0.128034375
06/08/2021 13.00,0.2788,0.1742875,0.3841375,0.2084875,0.1742875,0.2506,0.217859375,0.130715625
06/08/2021 13.15,0.2525,0.1763625,0.3919125,0.2065625,0.1763625,0.2788,0.220453125,0.132271875
06/08/2021 13.30,0.1747,0.1784375,0.3996875,0.2046375,0.1784375,0.2525,0.223046875,0.133828125
06/08/2021 13.45,0.2104,0.1805125,0.4074625,0.2027125,0.1805125,0.1747,0.225640625,0.135384375
06/08/2021 14.00,0.1998,0.1773,0.3878625,0.2041625,0.1773,0.2104,0.221625,0.132975
06/08/2021 14.15,0.1629,0.1829,0.4138875,0.1999875,0.1829,0.1998,0.228625,0.137175
06/08/2021 14.30,0.1497,0.1885,0.4399125,0.1958125,0.1885,0.1629,0.235625,0.141375
06/08/2021 14.45,0.1783,0.1941,0.4659375,0.1916375,0.1941,0.1497,0.242625,0.145575
06/08/2021 15.00,0.2001,0.2185625,0.5591625,0.1951875,0.2185625,0.1783,0.273203125,0.163921875
06/08/2021 15.15,0.1703,0.2115875,0.5403875,0.1858625,0.2115875,0.2001,0.264484375,0.158690625
06/08/2021 15.30,0.1948,0.2046125,0.5216125,0.1765375,0.2046125,0.1703,0.255765625,0.153459375
06/08/2021 15.45,0.1719,0.1976375,0.5028375,0.1672125,0.1976375,0.1948,0.247046875,0.148228125
06/08/2021 16.00,0.156,0.17675,0.469175,0.1549625,0.17675,0.1719,0.2209375,0.1325625
06/08/2021 16.15,0.0792,0.17905,0.460325,0.1475875,0.17905,0.156,0.2238125,0.1342875
06/08/2021 16.30,0.0892,0.18135,0.451475,0.1402125,0.18135,0.0792,0.2266875,0.1360125
06/08/2021 16.45,0.1143,0.18365,0.442625,0.1328375,0.18365,0.0892,0.2295625,0.1377375
06/08/2021 17.00,0.0881,0.1957,0.425,0.1196125,0.1957,0.1143,0.244625,0.146775
06/08/2021 17.15,0.1423,0.1915,0.422,0.1161375,0.1915,0.0881,0.239375,0.143625
06/08/2021 17.30,0.1601,0.1873,0.419,0.1126625,0.1873,0.1423,0.234125,0.140475
06/08/2021 17.45,0.1515,0.1831,0.416,0.1091875,0.1831,0.1601,0.228875,0.137325
06/08/2021 18.00,0.1607,0.1761625,0.4011125,0.095325,0.1761625,0.1515,0.220203125,0.132121875
06/08/2021 18.15,0.1443,0.1737875,0.4060375,0.098775,0.1737875,0.1607,0.217234375,0.130340625
06/08/2021 18.30,0.1469,0.1714125,0.4109625,0.102225,0.1714125,0.1443,0.214265625,0.128559375
06/08/2021 18.45,0.1332,0.1690375,0.4158875,0.105675,0.1690375,0.1469,0.211296875,0.126778125
06/08/2021 19.00,0.1187,0.169175,0.38365,0.1215,0.169175,0.1332,0.21146875,0.12688125
06/08/2021 19.15,0.0961,0.165125,0.41335,0.1167,0.165125,0.1187,0.20640625,0.12384375
06/08/2021 19.30,0.0768,0.161075,0.44305,0.1119,0.161075,0.0961,0.20134375,0.12080625
06/08/2021 19.45,0.0586,0.157025,0.47275,0.1071,0.157025,0.0768,0.19628125,0.11776875
06/08/2021 20.00,0.0428,0.143975,0.504175,0.0847125,0.143975,0.0586,0.17996875,0.10798125
06/08/2021 20.15,0.0829,0.145925,0.532725,0.0916375,0.145925,0.0428,0.18240625,0.10944375
06/08/2021 20.30,0.1008,0.147875,0.561275,0.0985625,0.147875,0.0829,0.18484375,0.11090625
06/08/2021 20.45,0.1279,0.149825,0.589825,0.1054875,0.149825,0.1008,0.18728125,0.11236875
06/08/2021 21.00,0.0894,0.1565375,0.6352125,0.1138,0.1565375,0.1279,0.195671875,0.117403125
06/08/2021 21.15,0.1277,0.1553125,0.6525375,0.1198,0.1553125,0.0894,0.194140625,0.116484375
06/08/2021 21.30,0.2009,0.1540875,0.6698625,0.1258,0.1540875,0.1277,0.192609375,0.115565625
06/08/2021 21.45,0.1255,0.1528625,0.6871875,0.1318,0.1528625,0.2009,0.191078125,0.114646875
06/08/2021 22.00,0.1235,0.1331875,0.6911625,0.1469875,0.1331875,0.1255,0.166484375,0.099890625
06/08/2021 22.15,0.118,0.1442625,0.7173875,0.1468625,0.1442625,0.1235,0.180328125,0.108196875
06/08/2021 22.30,0.1368,0.1553375,0.7436125,0.1467375,0.1553375,0.118,0.194171875,0.116503125
06/08/2021 22.45,0.1657,0.1664125,0.7698375,0.1466125,0.1664125,0.1368,0.208015625,0.124809375
06/08/2021 23.00,0.1937,0.2067,1,0.1930625,0.2067,0.1657,0.258375,0.155025
06/08/2021 23.15,0.1305,0.1983,0.9246625,0.1618875,0.1983,0.1937,0.247875,0.148725
06/08/2021 23.30,0.1529,0.1899,0.7461375,0.1307125,0.1899,0.1305,0.237375,0.142425
06/08/2021 23.45,0.1629,0.1815,0.5676125,0.0995375,0.1815,0.1529,0.226875,0.136125
06/09/2021 00.00,0.1738,0.1668,0.1168375,0.021975,0.1668,0.1629,0.2085,0.1251
06/09/2021 00.15,0.2046,0.1626,0.1198125,0.021725,0.1626,0.1738,0.20325,0.12195
06/09/2021 00.30,0.166,0.1584,0.1227875,0.021475,0.1584,0.2046,0.198,0.1188
06/09/2021 00.45,0.1709,0.1542,0.1257625,0.021225,0.1542,0.166,0.19275,0.11565
06/09/2021 01.00,0.1515,0.147225,0.129,0.02075,0.147225,0.1709,0.18403125,0.11041875
06/09/2021 01.15,0.1511,0.144875,0.1318,0.02065,0.144875,0.1515,0.18109375,0.10865625
06/09/2021 01.30,0.1164,0.142525,0.1346,0.02055,0.142525,0.1511,0.17815625,0.10689375
06/09/2021 01.45,0.1054,0.140175,0.1374,0.02045,0.140175,0.1164,0.17521875,0.10513125
06/09/2021 02.00,0.1266,0.1178375,0.1389625,0.00925,0.1178375,0.1054,0.147296875,0.088378125
06/09/2021 02.15,0.1317,0.1288125,0.1425875,0.01655,0.1288125,0.1266,0.161015625,0.096609375
06/09/2021 02.30,0.1349,0.1397875,0.1462125,0.02385,0.1397875,0.1317,0.174734375,0.104840625
06/09/2021 02.45,0.1192,0.1507625,0.1498375,0.03115,0.1507625,0.1349,0.188453125,0.113071875
06/09/2021 03.00,0.1188,0.158775,0.1559375,0.054125,0.158775,0.1192,0.19846875,0.11908125
06/09/2021 03.15,0.099,0.171725,0.1579125,0.050975,0.171725,0.1188,0.21465625,0.12879375
06/09/2021 03.30,0.1117,0.184675,0.1598875,0.047825,0.184675,0.099,0.23084375,0.13850625
06/09/2021 03.45,0.1194,0.197625,0.1618625,0.044675,0.197625,0.1117,0.24703125,0.14821875
06/09/2021 04.00,0.1293,0.2413625,0.184875,0.047675,0.2413625,0.1194,0.301703125,0.181021875
06/09/2021 04.15,0.1183,0.2337875,0.172825,0.040425,0.2337875,0.1293,0.292234375,0.175340625
06/09/2021 04.30,0.0887,0.2262125,0.160775,0.033175,0.2262125,0.1183,0.282765625,0.169659375
06/09/2021 04.45,0.0966,0.2186375,0.148725,0.025925,0.2186375,0.0887,0.273296875,0.163978125
06/09/2021 05.00,0.0971,0.21065,0.123325,0.010725,0.21065,0.0966,0.2633125,0.1579875
06/09/2021 05.15,0.0835,0.20335,0.120175,0.008775,0.20335,0.0971,0.2541875,0.1525125
06/09/2021 05.30,0.0803,0.19605,0.117025,0.006825,0.19605,0.0835,0.2450625,0.1470375
06/09/2021 05.45,0.0546,0.18875,0.113875,0.004875,0.18875,0.0803,0.2359375,0.1415625
06/09/2021 06.00,0.0705,0.185575,0.106375,0,0.185575,0.0546,0.23196875,0.13918125
06/09/2021 06.15,0.0681,0.175525,0.106125,0,0.175525,0.0705,0.21940625,0.13164375
06/09/2021 06.30,0.0558,0.165475,0.105875,0,0.165475,0.0681,0.20684375,0.12410625
06/09/2021 06.45,0.0461,0.155425,0.105625,0,0.155425,0.0558,0.19428125,0.11656875
06/09/2021 07.00,0.0421,0.14275,0.0988875,0,0.14275,0.0461,0.1784375,0.1070625
06/09/2021 07.15,0.0586,0.13445,0.1029625,0,0.13445,0.0421,0.1680625,0.1008375
06/09/2021 07.30,0.075,0.12615,0.1070375,0,0.12615,0.0586,0.1576875,0.0946125
06/09/2021 07.45,0.0648,0.11785,0.1111125,0,0.11785,0.075,0.1473125,0.0883875
06/09/2021 08.00,0.0593,0.09965,0.112075,0,0.09965,0.0648,0.1245625,0.0747375
06/09/2021 08.15,0.0697,0.09795,0.118225,0,0.09795,0.0593,0.1224375,0.0734625
06/09/2021 08.30,0.0974,0.09625,0.124375,0,0.09625,0.0697,0.1203125,0.0721875
06/09/2021 08.45,0.0836,0.09455,0.130525,0,0.09455,0.0974,0.1181875,0.0709125
06/09/2021 09.00,0.0433,0.0940125,0.16435,0,0.0940125,0.0836,0.117515625,0.070509375
06/09/2021 09.15,0.0314,0.0915375,0.15205,0,0.0915375,0.0433,0.114421875,0.068653125
06/09/2021 09.30,0.0512,0.0890625,0.13975,0,0.0890625,0.0314,0.111328125,0.066796875
06/09/2021 09.45,0.0241,0.0865875,0.12745,0,0.0865875,0.0512,0.108234375,0.064940625
06/09/2021 10.00,0.0278,0.0819375,0.1094875,0,0.0819375,0.0241,0.102421875,0.061453125
06/09/2021 10.15,0.0237,0.0809125,0.1009625,0,0.0809125,0.0278,0.101140625,0.060684375
06/09/2021 10.30,0.0215,0.0798875,0.0924375,0,0.0798875,0.0237,0.099859375,0.059915625
06/09/2021 10.45,0.0448,0.0788625,0.0839125,0,0.0788625,0.0215,0.098578125,0.059146875
06/09/2021 11.00,0.031,0.07915,0.0566375,0,0.07915,0.0448,0.0989375,0.0593625
06/09/2021 11.15,0.0372,0.07725,0.0606125,0,0.07725,0.031,0.0965625,0.0579375
06/09/2021 11.30,0.0152,0.07535,0.0645875,0,0.07535,0.0372,0.0941875,0.0565125
06/09/2021 11.45,0.015,0.07345,0.0685625,0,0.07345,0.0152,0.0918125,0.0550875
06/09/2021 12.00,0.0371,0.0634875,0.063425,0,0.0634875,0.015,0.079359375,0.047615625
06/09/2021 12.15,0.051,0.0669625,0.073475,0,0.0669625,0.0371,0.083703125,0.050221875
06/09/2021 12.30,0.0272,0.0704375,0.083525,0.000275,0.0704375,0.051,0.088046875,0.052828125
06/09/2021 12.45,0.0131,0.0739125,0.093575,0.000825,0.0739125,0.0272,0.092390625,0.055434375
06/09/2021 13.00,0.0104,0.07915,0.1142,0.0002875,0.07915,0.0131,0.0989375,0.0593625
06/09/2021 13.15,0.0093,0.08145,0.1172,0.0015625,0.08145,0.0104,0.1018125,0.0610875
06/09/2021 13.30,0.0167,0.08375,0.1202,0.0028375,0.08375,0.0093,0.1046875,0.0628125
06/09/2021 13.45,0.024,0.08605,0.1232,0.0041125,0.08605,0.0167,0.1075625,0.0645375
06/09/2021 14.00,0.0227,0.0785625,0.1209875,0.00415,0.0785625,0.024,0.098203125,0.058921875
06/09/2021 14.15,0.0268,0.0873875,0.1274625,0.00625,0.0873875,0.0227,0.109234375,0.065540625
06/09/2021 14.30,0.0369,0.0962125,0.1339375,0.00835,0.0962125,0.0268,0.120265625,0.072159375
06/09/2021 14.45,0.0699,0.1050375,0.1404125,0.01045,0.1050375,0.0369,0.131296875,0.078778125
06/09/2021 15.00,0.0993,0.1134875,0.1493625,0.011275,0.1134875,0.0699,0.141859375,0.085115625
06/09/2021 15.15,0.0955,0.1225625,0.1541875,0.014225,0.1225625,0.0993,0.153203125,0.091921875
06/09/2021 15.30,0.1084,0.1316375,0.1590125,0.017175,0.1316375,0.0955,0.164546875,0.098728125
06/09/2021 15.45,0.0834,0.1407125,0.1638375,0.020125,0.1407125,0.1084,0.175890625,0.105534375
06/09/2021 16.00,0.0908,0.1572125,0.1583125,0.031025,0.1572125,0.0834,0.196515625,0.117909375
06/09/2021 16.15,0.0989,0.1613375,0.1700375,0.028675,0.1613375,0.0908,0.201671875,0.121003125
06/09/2021 16.30,0.0939,0.1654625,0.1817625,0.026325,0.1654625,0.0989,0.206828125,0.124096875
06/09/2021 16.45,0.0721,0.1695875,0.1934875,0.023975,0.1695875,0.0939,0.211984375,0.127190625
06/09/2021 17.00,0.0982,0.170225,0.21515,0.023425,0.170225,0.0721,0.21278125,0.12766875
06/09/2021 17.15,0.0866,0.176675,0.22025,0.019875,0.176675,0.0982,0.22084375,0.13250625
06/09/2021 17.30,0.0875,0.183125,0.22535,0.016325,0.183125,0.0866,0.22890625,0.13734375
06/09/2021 17.45,0.0857,0.189575,0.23045,0.012775,0.189575,0.0875,0.23696875,0.14218125
06/09/2021 18.00,0.1137,0.1899125,0.241775,0.0019875,0.1899125,0.0857,0.237390625,0.142434375
06/09/2021 18.15,0.1027,0.2004375,0.242725,0.0032625,0.2004375,0.1137,0.250546875,0.150328125
06/09/2021 18.30,0.0555,0.2109625,0.243675,0.0045375,0.2109625,0.1027,0.263703125,0.158221875
06/09/2021 18.45,0.0295,0.2214875,0.244625,0.0058125,0.2214875,0.0555,0.276859375,0.166115625
06/09/2021 19.00,0.0437,0.2696625,0.2642875,0.010575,0.2696625,0.0295,0.337078125,0.202246875
06/09/2021 19.15,0.1103,0.2550875,0.2527625,0.009525,0.2550875,0.0437,0.318859375,0.191315625
06/09/2021 19.30,0.0863,0.2405125,0.2412375,0.008475,0.2405125,0.1103,0.300640625,0.180384375
06/09/2021 19.45,0.0763,0.2259375,0.2297125,0.007425,0.2259375,0.0863,0.282421875,0.169453125
06/09/2021 20.00,0.0873,0.208325,0.2214875,0.0040125,0.208325,0.0763,0.26040625,0.15624375
06/09/2021 20.15,0.0744,0.195775,0.2077625,0.0045375,0.195775,0.0873,0.24471875,0.14683125
06/09/2021 20.30,0.0368,0.183225,0.1940375,0.0050625,0.183225,0.0744,0.22903125,0.13741875
06/09/2021 20.45,0.0374,0.170675,0.1803125,0.0055875,0.170675,0.0368,0.21334375,0.12800625
06/09/2021 21.00,0.0121,0.125725,0.1326875,0.00315,0.125725,0.0374,0.15715625,0.09429375
06/09/2021 21.15,0.0183,0.134775,0.1415625,0.00565,0.134775,0.0121,0.16846875,0.10108125
06/09/2021 21.30,0.0179,0.143825,0.1504375,0.00815,0.143825,0.0183,0.17978125,0.10786875
06/09/2021 21.45,0.0244,0.152875,0.1593125,0.01065,0.152875,0.0179,0.19109375,0.11465625
06/09/2021 22.00,0.0046,0.1557,0.1786875,0.0145,0.1557,0.0244,0.194625,0.116775
06/09/2021 22.15,0.0038,0.1689,0.1805625,0.0161,0.1689,0.0046,0.211125,0.126675
06/09/2021 22.30,0.0303,0.1821,0.1824375,0.0177,0.1821,0.0038,0.227625,0.136575
06/09/2021 22.45,0.0761,0.1953,0.1843125,0.0193,0.1953,0.0303,0.244125,0.146475
06/09/2021 23.00,0.0858,0.2236125,0.2035125,0,0.2236125,0.0761,0.279515625,0.167709375
06/09/2021 23.15,0.1261,0.2267375,0.1938375,0.0096625,0.2267375,0.0858,0.283421875,0.170053125
06/09/2021 23.30,0.1298,0.2298625,0.1841625,0.0369375,0.2298625,0.1261,0.287328125,0.172396875
06/09/2021 23.45,0.106,0.2329875,0.1744875,0.0642125,0.2329875,0.1298,0.291234375,0.174740625
06/10/2021 00.00,0.1008,0.2136125,0.1557,0.1259125,0.2136125,0.106,0.267015625,0.160209375
06/10/2021 00.15,0.1087,0.2317375,0.1521,0.1302375,0.2317375,0.1008,0.289671875,0.173803125
06/10/2021 00.30,0.1151,0.2498625,0.1485,0.1345625,0.2498625,0.1087,0.312328125,0.187396875
