Datetime,AT,BE,DE,DK,ES,FI,FR,GB,GB-NIR,IE,NL,NO,PT,SE,CA-QC
2018-12-25 20:00:00+00:00,0.8089164411568468,0.04975029252906976,0.3239386793543213,0.5427231152892421,0.13438981079987247,0.5203185026295796,0.10950729437709823,0.23597369903146,0.4130653266331658,0.26617622219787945,0.3143151523470982,0.3420012006311259,0.11507766768456512,0.4921197353254938,0.5525618228873694
2018-12-25 20:15:00+00:00,0.807601129870413,,0.3239197720596645,,,,,,,,0.3134412455287096,,,,
2018-12-25 20:30:00+00:00,0.8049705072975452,,0.3240143085329483,,,,,0.23597369903146,,,0.3128586409831172,,,,
2018-12-25 20:45:00+00:00,0.8036551960111112,,0.3243168252474565,,,,,,,,0.3119847341647286,,,,
2018-12-25 21:00:00+00:00,0.8010245734382435,0.05205354681282298,0.3200815912443417,0.522839837127105,0.1350287480936912,0.5247279814654235,0.1159219476042086,0.2404081041139304,0.39296482412060296,0.2475071141584957,0.3114021296191362,0.305336748542376,0.12716175233641766,0.4943778126886162,0.5592443063604696
2018-12-25 21:15:00+00:00,0.7983939508653757,,0.3201194058336552,,,,,,,,0.3105282228007477,,,,
2018-12-25 21:30:00+00:00,0.7957633282925078,,0.3201950350122822,,,,,0.2404081041139304,,,0.3099456182551552,,,,
2018-12-25 21:45:00+00:00,0.7931327057196401,,0.3203084787802228,,,,,,,,0.30907171143676665,,,,
2018-12-25 22:00:00+00:00,0.7891867718603384,0.05481745195332687,0.3204219225481634,0.5113165736467755,0.13468798153698788,0.4463372466059765,0.10918001615122527,0.2411207763593274,0.3758793969849246,0.24411273087860785,0.30848910689117426,0.30353357876751946,0.1422203809025724,0.497059279557324,0.5723615756160495
2018-12-25 22:15:00+00:00,0.7865561492874706,,0.3200059620657146,,,,,,,,0.30819780461837804,,,,
2018-12-25 22:30:00+00:00,0.7826102154281689,,0.31940092863669817,,,,,0.2411207763593274,,,0.3079065023455819,,,,
2018-12-25 22:45:00+00:00,0.7786642815688672,,0.31873917332371143,,,,,,,,0.30674129325439703,,,,
2018-12-25 23:00:00+00:00,0.7668264799909621,0.0732434862233527,0.3385162035346856,0.5067976467917444,0.12991724974314134,0.4634852198564805,0.1074127137315112,0.2427836782652538,0.3638190954773869,0.24637565306519976,0.3976276023668111,0.29151244693514244,0.1572790094687271,0.6372012059061096,0.5688161121145658
2018-12-25 23:15:00+00:00,0.7589346122723588,,0.3377410044537583,,,,,,,,0.394714579638849,,,,
2018-12-25 23:30:00+00:00,0.7523580558401892,,0.33706034184611483,,,,,0.2427836782652538,,,0.3868494182733516,,,,
2018-12-25 23:45:00+00:00,0.7444661881215859,,0.33636077194381464,,,,,,,,0.3792755591806505,,,,
2018-12-26 00:00:00+00:00,0.7390711115899018,0.07276411990774967,0.3351889515999238,0.4484458879591752,0.12680195413678674,0.4629971422166681,0.0996612428489076,0.2642147150072041,0.3577889447236181,0.26245964640319397,0.3716450484166344,0.2792703872936046,0.16675583264693186,0.6298357918174228,0.5736043114436847
2018-12-26 00:15:00+00:00,0.7351258921330163,,0.3342436922891513,,,,,,,,0.3646548594182024,,,,
2018-12-26 00:30:00+00:00,0.7324957458284258,,0.3331093811162243,,,,,0.2642147150072041,,,0.35999473341924776,,,,
2018-12-26 00:45:00+00:00,0.7285505263715403,,0.33174820770871194,,,,,,,,0.35475209167042376,,,,
2018-12-26 01:00:00+00:00,0.7246053069146546,0.0713825226943114,0.32989549945959784,0.4161397106402018,0.12356481993645227,0.4889641777060685,0.097567244312358,0.266590034590727,0.3738693467336683,0.2698130416688007,0.3503832235464038,0.2552471281715741,0.17289066261053135,0.6144567368648917,0.5567111360340602
2018-12-26 01:15:00+00:00,0.7193450143054738,,0.32845870530722365,,,,,,,,0.34368429242290643,,,,
2018-12-26 01:30:00+00:00,0.7127696485439978,,0.32692738522377224,,,,,0.266590034590727,,,0.3349465561748665,,,,
2018-12-26 01:45:00+00:00,0.7075093559348171,,0.3254149703265363,,,,,,,,0.3259175620518918,,,,
2018-12-26 02:00:00+00:00,0.7009339901733411,0.06954039307639369,0.3238269346844385,0.3682452379715141,0.11934802670180605,0.4894541217719062,0.0954732457758084,0.2640563603683025,0.3839195979899497,0.2754694995654213,0.31776234155372113,0.23903142826420354,0.18144224377191248,0.5966791137087547,0.5462993889562637
2018-12-26 02:15:00+00:00,0.6930435512595698,,0.32157721752479995,,,,,,,,0.3122284419299625,,,,
2018-12-26 02:30:00+00:00,0.6851531123457987,,0.3192518796202997,,,,,0.2640563603683025,,,0.3084420895558118,,,,
2018-12-26 02:45:00+00:00,0.6785777465843227,,0.3165673431777058,,,,,,,,0.3055295108064651,,,,
2018-12-26 03:00:00+00:00,0.6706873076705515,0.06539560143607884,0.31422310008699,0.3734413364214189,0.11159594216942606,0.4870044014427175,0.09344468469352596,0.2597016077985104,0.3879396984924623,0.2766007911447454,0.3017431584323145,0.2408331726983558,0.17642283743805834,0.5763618301017409,0.5308339295316733
2018-12-26 03:15:00+00:00,0.6641119419090755,,0.3109525028717172,,,,,,,,0.2979568060581638,,,,
2018-12-26 03:30:00+00:00,0.6588516492998947,,0.3074739486080745,,,,,0.2597016077985104,,,0.29387919580907845,,,,
2018-12-26 03:45:00+00:00,0.6522762835384187,,0.3042411617652326,,,,,,,,0.2895103276850585,,,,
2018-12-26 04:00:00+00:00,0.6457009177769427,0.05756655055992855,0.30115961641211425,0.4500273092265375,0.1032049495711906,0.4674066388092077,0.0904999992515031,0.25613862842322604,0.3889447236180905,0.27688361403957645,0.2857239753109078,0.2426349171325081,0.16787125627667726,0.5535048860438507,0.5105976168236357
2018-12-26 04:15:00+00:00,0.6391255520154667,,0.29872084739032123,,,,,,,,0.2810638493119532,,,,
2018-12-26 04:30:00+00:00,0.6325501862539907,,0.2965467509755445,,,,,0.25613862842322604,,,0.27523869181325983,,,,
2018-12-26 04:45:00+00:00,0.6259748204925147,,0.29391893009159703,,,,,,,,0.2694135343145665,,,,
2018-12-26 05:00:00+00:00,0.6193994547310387,0.04927696727929884,0.29537462943018666,0.4355686004963676,0.09566583439409578,0.4404597151881318,0.0876207512637474,0.2540800181175061,0.3819095477386935,0.2732069164067731,0.2641708925657425,0.2330256134836959,0.16024919480675054,0.5279671892878127,0.4974039483421494
2018-12-26 05:15:00+00:00,0.6115090158172676,,0.2928224292911009,,,,,,,,0.2589282508169185,,,,
2018-12-26 05:30:00+00:00,0.6023035037512011,,0.2905349017590315,,,,,0.2540800181175061,,,0.25426812481796385,,,,
2018-12-26 05:45:00+00:00,0.5944130648374301,,0.28792598606129943,,,,,,,,0.24902548306913985,,,,
2018-12-26 06:00:00+00:00,0.5838924796190683,0.04421111083002513,0.2852981651773519,0.3847372026168641,0.0922157308384761,0.4110630712378672,0.0847415032759917,0.2536841315202523,0.37889447236180906,0.2678332814049835,0.2440740991952505,0.237830265308102,0.15485798059631464,0.500030924328169,0.4851544394271707
2018-12-26 06:15:00+00:00,0.5707417480961163,,0.28284049096934344,,,,,,,,0.2391227153213612,,,,
2018-12-26 06:30:00+00:00,0.5575910165731643,,0.2804584375061968,,,,,0.2536841315202523,,,0.2344625893224065,,,,
2018-12-26 06:45:00+00:00,0.5444402850502124,,0.2781330996016965,,,,,,,,0.22892868969864785,,,,
2018-12-26 07:00:00+00:00,0.5326046266795555,0.04282951361658685,0.2755998046488262,0.3506236867066196,0.09136385341733544,0.38313625948511576,0.08663918944973976,0.2581972387289459,0.4020100502512563,0.2585001258755596,0.22397730582475853,0.2636552688642848,0.15430026878144196,0.4681440764449392,0.4875527115210941
2018-12-26 07:15:00+00:00,0.5207689683088988,,0.2738038119583585,,,,,,,,0.2196084377007385,,,,
2018-12-26 07:30:00+00:00,0.508933309938242,,0.2719132933368135,,,,,0.2581972387289459,,,0.21523956957671853,,,,
2018-12-26 07:45:00+00:00,0.4970976515675852,,0.2701740162049921,,,,,,,,0.2108707014526985,,,,
