Datetime,AT,BE,DE,DK,ES,FI,FR,GB,GB-NIR,IE,IT,NL,NO,PT,SE,US-TX,CA-QC
2018-04-27 06:00:00+00:00,0.018226590867163626,0.08670154018461113,0.11103184879924928,0.3015213040187376,0.17526267244996846,0.0262268981774368,0.1917226562718551,0.05552395350950497,0.04120603015075377,0.12297999419014315,0.09306066598893864,0.09699368314424972,0.08006095226922867,0.3313701668075435,0.1717402868150415,0.4821495010904565,0.5446332653335053
2018-04-27 06:15:00+00:00,0.018570488808053502,,,,,,,,,,,0.08817607558568158,,0.3137415059879408,,,
2018-04-27 06:30:00+00:00,0.019258284689833264,,,,,,,0.05023982909059161,0.053266331658291456,0.11975140245722768,,0.07297330393297785,,0.3018767809777197,,,
2018-04-27 06:45:00+00:00,0.018570488808053502,,,,,,,,,,,0.06354758550830154,,0.2920331763162431,,,
2018-04-27 07:00:00+00:00,0.0202899785125029,0.07564893591178534,0.07354547854088188,0.2973237916658085,0.16488216026996294,0.00967989856812969,0.1857927278476341,0.04869523887583232,0.06733668341708543,0.1262085859230586,0.1051854966356044,0.0592908094455445,0.07530338407495694,0.2828258502830748,0.172888235878743,0.4366209131995662,0.588075269462005
2018-04-27 07:15:00+00:00,0.022697264098732062,,,,,,,,,,,0.04804075842254375,,0.27285124708047576,,,
2018-04-27 07:30:00+00:00,0.02785573321208026,,,,,,,0.05007724064693274,0.07839195979899498,0.13706839447922875,,0.044696148658948935,,0.2674990209717641,,,
2018-04-27 07:45:00+00:00,0.03301420232542845,,,,,,,,,,,0.04195964976146226,,0.2511242033314749,,,
2018-04-27 08:00:00+00:00,0.03817267143877665,0.07564893591178534,0.05571782027340424,0.2833320838227117,0.16440836095884234,0.011977790541181971,0.1798627994234131,0.048288767766685135,0.08442211055276383,0.13530734444309306,0.09751680032916624,0.042567760627570415,0.08645393453028127,0.2314557080858247,0.1799667621080732,0.3964092027899627,0.6063231087343568
2018-04-27 08:15:00+00:00,0.04814571172458317,,,,,,,,,,,0.044696148658948935,,0.21974069569402924,,,
2018-04-27 08:30:00+00:00,0.06086993553750871,,,,,,,0.05308512685462189,0.07839195979899498,0.14411259462377154,,0.04652048125727338,,0.19786393932660287,,,
2018-04-27 08:45:00+00:00,0.07496975111399379,,,,,,,,,,,0.04652048125727338,,0.17896272125038334,,,
2018-04-27 09:00:00+00:00,0.08769397492691933,0.07564893591178534,0.07258749330725972,0.265376058757404,0.1560953366819085,0.024370396432645776,0.2510921171818073,0.05137794819620371,0.06733668341708543,0.1391229528547204,0.08072857327993678,0.048952924721705975,0.1077886544014685,0.16866997873363015,0.18656919776103825,0.3187305599135872,0.6250816841181783
2018-04-27 09:15:00+00:00,0.09801091315361572,,,,,,,,,,,0.05533808881584154,,0.16041707064292446,,,
